exceed,du,density,miss_if_violate,weighted_bad_if_violate,ndcg_if_violate,exceed_bin,density_bin
0.1554372668266295,0.13201236724853516,0.8492967609613089,1.0,0.1554372668266295,0.0,2,3
0.02021977901458727,0.07049703598022461,3.486538400314145,0.0,0.0,0.5,0,4
0.21698096990585314,0.10526371002197266,0.4851287652905506,1.0,0.21698096990585314,0.0,2,2
0.44518820047378527,0.447906494140625,1.0061059427539787,1.0,0.44518820047378527,0.0,4,4
0.21108213663101183,0.11844921112060547,0.5611522273325478,1.0,0.21108213663101183,0.0,2,2
0.08012727499008165,0.03699970245361328,0.4617616468074472,1.0,0.08012727499008165,0.0,1,2
0.21796480417251574,0.0704355239868164,0.323150906194322,1.0,0.21796480417251574,0.0,2,1
0.5098212122917174,0.3020601272583008,0.5924824624312872,1.0,0.5098212122917174,0.0,4,2
0.06779102087020861,0.06821155548095703,1.006203396930009,1.0,0.06779102087020861,0.0,1,4
0.4893470168113707,0.23598194122314453,0.48223843840067554,1.0,0.4893470168113707,0.0,4,2
4.7540664672718336e-05,0.007640838623046875,160.7221664999489,1.0,4.7540664672718336e-05,0.0,0,4
0.36753896474838244,0.13677310943603516,0.37213227046463,1.0,0.36753896474838244,0.0,3,1
0.3210600972175597,0.02327728271484375,0.0725013258158655,1.0,0.3210600972175597,0.0,3,0
0.2895986199378966,0.07726192474365234,0.26678968553172283,1.0,0.2895986199378966,0.0,3,1
0.33250085115432726,0.07797527313232422,0.23451149932886248,1.0,0.33250085115432726,0.0,3,1
0.3548672556877135,0.46602630615234375,1.3132412153643482,1.0,0.3548672556877135,0.0,3,4
0.17090717554092394,0.20873165130615234,1.2213159023049402,1.0,0.17090717554092394,0.0,2,4
0.43652585744857775,0.24159812927246094,0.5534566283989739,0.0,0.0,0.5,4,2
0.11599389314651476,0.04492950439453125,0.38734370556715153,1.0,0.11599389314651476,0.0,1,1
0.3363210320472716,0.07832717895507812,0.2328940847923803,1.0,0.3363210320472716,0.0,3,1
